"city","key","origin","originName","target","targetName","mode","direction","group","commuters","source","geometry","directKm","routeKm","seconds","snapKm","activeEligible","geometryErrors","skippedReason"
"zurich","zurich:CH22>CH261:car:inbound","CH22","Benken (ZH)","CH261","Zürich","car","inbound","swissInbound","8","FSO commune matrix 2020","missing","31.900148659379845","","","","false","",""
"zurich","zurich:CH22>CH261:transit:inbound","CH22","Benken (ZH)","CH261","Zürich","transit","inbound","swissInbound","21","FSO commune matrix 2020","missing","31.900148659379845","","","","false","",""
"zurich","zurich:CH22>CH261:soft:inbound","CH22","Benken (ZH)","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","31.900148659379845","","","","false","",""
"zurich","zurich:CH4891>CH261:car:inbound","CH4891","Berg (TG)","CH261","Zürich","car","inbound","swissInbound","13","FSO commune matrix 2020","missing","52.51859817075365","","","","false","",""
"zurich","zurich:CH4891>CH261:transit:inbound","CH4891","Berg (TG)","CH261","Zürich","transit","inbound","swissInbound","31","FSO commune matrix 2020","rail","52.51859817075365","68.31639875451258","","","false","",""
"zurich","zurich:CH4891>CH261:soft:inbound","CH4891","Berg (TG)","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","52.51859817075365","","","","false","",""
"zurich","zurich:CH23>CH261:car:inbound","CH23","Berg am Irchel","CH261","Zürich","car","inbound","swissInbound","8","FSO commune matrix 2020","missing","20.776356072017503","","","","false","",""
"zurich","zurich:CH23>CH261:transit:inbound","CH23","Berg am Irchel","CH261","Zürich","transit","inbound","swissInbound","19","FSO commune matrix 2020","missing","20.776356072017503","","","","false","",""
"zurich","zurich:CH4023>CH261:car:inbound","CH4023","Bergdietikon","CH261","Zürich","car","inbound","swissInbound","108","FSO commune matrix 2020","road","12.285367178999474","15.748141835838085","1661.439","0.017190326101902513","false","",""
"zurich","zurich:CH4023>CH261:transit:inbound","CH4023","Bergdietikon","CH261","Zürich","transit","inbound","swissInbound","265","FSO commune matrix 2020","missing","12.285367178999474","","","","false","",""
"zurich","zurich:CH4023>CH261:soft:inbound","CH4023","Bergdietikon","CH261","Zürich","soft","inbound","swissInbound","8","FSO commune matrix 2020","bicycle","12.285367178999474","13.024562745113984","2633.041","0.011875621586877839","true","",""
"zurich","zurich:CH4062>CH261:car:inbound","CH4062","Berikon","CH261","Zürich","car","inbound","swissInbound","182","FSO commune matrix 2020","road","12.1869146432833","18.448699215301797","1610.281","0.01377739865687176","false","",""
"zurich","zurich:CH4062>CH261:transit:inbound","CH4062","Berikon","CH261","Zürich","transit","inbound","swissInbound","447","FSO commune matrix 2020","rail","12.1869146432833","20.351233983722278","","","false","",""
"zurich","zurich:CH4062>CH261:soft:inbound","CH4062","Berikon","CH261","Zürich","soft","inbound","swissInbound","13","FSO commune matrix 2020","bicycle","12.1869146432833","17.312030378808625","3456.77","0.01377739865687176","true","",""
"zurich","zurich:CH2932>CH261:car:inbound","CH2932","Beringen","CH261","Zürich","car","inbound","swissInbound","32","FSO commune matrix 2020","road","35.96787245877585","52.39709893310263","2846.985","0.01282169365562541","false","",""
"zurich","zurich:CH2932>CH261:transit:inbound","CH2932","Beringen","CH261","Zürich","transit","inbound","swissInbound","77","FSO commune matrix 2020","rail","35.96787245877585","63.584030660912276","","","false","",""
"zurich","zurich:CH2932>CH261:soft:inbound","CH2932","Beringen","CH261","Zürich","soft","inbound","swissInbound","2","FSO commune matrix 2020","missing","35.96787245877585","","","","false","",""
"zurich","zurich:CH4801>CH261:car:inbound","CH4801","Berlingen","CH261","Zürich","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","48.35733961838788","","","","false","",""
"zurich","zurich:CH4801>CH261:transit:inbound","CH4801","Berlingen","CH261","Zürich","transit","inbound","swissInbound","9","FSO commune matrix 2020","rail","48.35733961838788","75.74008598585","","","false","",""
"zurich","zurich:CH1081>CH261:car:inbound","CH1081","Beromünster","CH261","Zürich","car","inbound","swissInbound","8","FSO commune matrix 2020","missing","32.83472806126905","","","","false","",""
"zurich","zurich:CH1081>CH261:transit:inbound","CH1081","Beromünster","CH261","Zürich","transit","inbound","swissInbound","19","FSO commune matrix 2020","missing","32.83472806126905","","","","false","",""
"zurich","zurich:CH1081>CH261:soft:inbound","CH1081","Beromünster","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","32.83472806126905","","","","false","",""
"zurich","zurich:CH4226>CH261:car:inbound","CH4226","Besenbüren","CH261","Zürich","car","inbound","swissInbound","10","FSO commune matrix 2020","missing","16.49046401245484","","","","false","",""
"zurich","zurich:CH4226>CH261:transit:inbound","CH4226","Besenbüren","CH261","Zürich","transit","inbound","swissInbound","26","FSO commune matrix 2020","missing","16.49046401245484","","","","false","",""
"zurich","zurich:CH4226>CH261:soft:inbound","CH4226","Besenbüren","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","16.49046401245484","","","","true","",""
"zurich","zurich:CH4716>CH261:car:inbound","CH4716","Bettwiesen","CH261","Zürich","car","inbound","swissInbound","7","FSO commune matrix 2020","missing","38.21260507334845","","","","false","",""
"zurich","zurich:CH4716>CH261:transit:inbound","CH4716","Bettwiesen","CH261","Zürich","transit","inbound","swissInbound","18","FSO commune matrix 2020","rail","38.21260507334845","59.4849389175402","","","false","",""
"zurich","zurich:CH4716>CH261:soft:inbound","CH4716","Bettwiesen","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","38.21260507334845","","","","false","",""
"zurich","zurich:CH4227>CH261:car:inbound","CH4227","Bettwil","CH261","Zürich","car","inbound","swissInbound","5","FSO commune matrix 2020","missing","22.371063306676774","","","","false","",""
"zurich","zurich:CH4227>CH261:transit:inbound","CH4227","Bettwil","CH261","Zürich","transit","inbound","swissInbound","12","FSO commune matrix 2020","missing","22.371063306676774","","","","false","",""
"zurich","zurich:CH4002>CH261:car:inbound","CH4002","Biberstein","CH261","Zürich","car","inbound","swissInbound","13","FSO commune matrix 2020","missing","34.644237040992074","","","","false","",""
"zurich","zurich:CH4002>CH261:transit:inbound","CH4002","Biberstein","CH261","Zürich","transit","inbound","swissInbound","33","FSO commune matrix 2020","missing","34.644237040992074","","","","false","",""
"zurich","zurich:CH4002>CH261:soft:inbound","CH4002","Biberstein","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","34.644237040992074","","","","false","",""
"zurich","zurich:CH4721>CH261:car:inbound","CH4721","Bichelsee-Balterswil","CH261","Zürich","car","inbound","swissInbound","15","FSO commune matrix 2020","missing","29.884452906431164","","","","false","",""
"zurich","zurich:CH4721>CH261:transit:inbound","CH4721","Bichelsee-Balterswil","CH261","Zürich","transit","inbound","swissInbound","36","FSO commune matrix 2020","missing","29.884452906431164","","","","false","",""
"zurich","zurich:CH4721>CH261:soft:inbound","CH4721","Bichelsee-Balterswil","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","29.884452906431164","","","","false","",""
"zurich","zurich:CH242>CH261:car:inbound","CH242","Birmensdorf (ZH)","CH261","Zürich","car","inbound","swissInbound","471","FSO commune matrix 2020","road","8.189791602092987","14.920237698688547","1327.961","0.013103031274432178","false","",""
"zurich","zurich:CH242>CH261:transit:inbound","CH242","Birmensdorf (ZH)","CH261","Zürich","transit","inbound","swissInbound","1161","FSO commune matrix 2020","rail","8.189791602092987","12.819064146523703","","","false","",""
"zurich","zurich:CH242>CH261:soft:inbound","CH242","Birmensdorf (ZH)","CH261","Zürich","soft","inbound","swissInbound","34","FSO commune matrix 2020","bicycle","8.189791602092987","9.456704860279098","1952.589","0.013103031274432178","true","",""
"zurich","zurich:CH4024>CH261:car:inbound","CH4024","Birmenstorf (AG)","CH261","Zürich","car","inbound","swissInbound","61","FSO commune matrix 2020","road","23.208422451682363","28.417115913830663","2368.953","0.007632368217066448","false","",""
"zurich","zurich:CH4024>CH261:transit:inbound","CH4024","Birmenstorf (AG)","CH261","Zürich","transit","inbound","swissInbound","149","FSO commune matrix 2020","missing","23.208422451682363","","","","false","",""
"zurich","zurich:CH4024>CH261:soft:inbound","CH4024","Birmenstorf (AG)","CH261","Zürich","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","23.208422451682363","","","","true","",""
"zurich","zurich:CH4092>CH261:car:inbound","CH4092","Birr","CH261","Zürich","car","inbound","swissInbound","52","FSO commune matrix 2020","road","25.66096823409938","31.542953639035087","2153.237","0.04531269596313558","false","",""
"zurich","zurich:CH4092>CH261:transit:inbound","CH4092","Birr","CH261","Zürich","transit","inbound","swissInbound","127","FSO commune matrix 2020","rail","25.66096823409938","31.208321613650124","","","false","",""
"zurich","zurich:CH4092>CH261:soft:inbound","CH4092","Birr","CH261","Zürich","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","25.66096823409938","","","","true","",""
"zurich","zurich:CH4093>CH261:car:inbound","CH4093","Birrhard","CH261","Zürich","car","inbound","swissInbound","10","FSO commune matrix 2020","missing","23.433549424067003","","","","false","",""
"zurich","zurich:CH4093>CH261:transit:inbound","CH4093","Birrhard","CH261","Zürich","transit","inbound","swissInbound","25","FSO commune matrix 2020","missing","23.433549424067003","","","","false","",""
"zurich","zurich:CH4093>CH261:soft:inbound","CH4093","Birrhard","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","23.433549424067003","","","","true","",""
"zurich","zurich:CH4132>CH261:car:inbound","CH4132","Birrwil","CH261","Zürich","car","inbound","swissInbound","11","FSO commune matrix 2020","missing","27.51652475278139","","","","false","",""
"zurich","zurich:CH4132>CH261:transit:inbound","CH4132","Birrwil","CH261","Zürich","transit","inbound","swissInbound","27","FSO commune matrix 2020","rail","27.51652475278139","45.4772800713918","","","false","",""
"zurich","zurich:CH4132>CH261:soft:inbound","CH4132","Birrwil","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","27.51652475278139","","","","false","",""
"zurich","zurich:CH4901>CH261:car:inbound","CH4901","Birwinken","CH261","Zürich","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","55.32212857820327","","","","false","",""
"zurich","zurich:CH4901>CH261:transit:inbound","CH4901","Birwinken","CH261","Zürich","transit","inbound","swissInbound","8","FSO commune matrix 2020","missing","55.32212857820327","","","","false","",""
"zurich","zurich:CH4471>CH261:car:inbound","CH4471","Bischofszell","CH261","Zürich","car","inbound","swissInbound","9","FSO commune matrix 2020","missing","52.61150212661566","","","","false","",""
"zurich","zurich:CH4471>CH261:transit:inbound","CH4471","Bischofszell","CH261","Zürich","transit","inbound","swissInbound","22","FSO commune matrix 2020","rail","52.61150212661566","73.65706699422648","","","false","",""
"zurich","zurich:CH4471>CH261:soft:inbound","CH4471","Bischofszell","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","52.61150212661566","","","","false","",""
"zurich","zurich:CH4302>CH261:car:inbound","CH4302","Böbikon","CH261","Zürich","car","inbound","swissInbound","1","FSO commune matrix 2020","missing","24.71191973618003","","","","false","",""
"zurich","zurich:CH4302>CH261:transit:inbound","CH4302","Böbikon","CH261","Zürich","transit","inbound","swissInbound","4","FSO commune matrix 2020","missing","24.71191973618003","","","","false","",""
"zurich","zurich:CH2571>CH261:car:inbound","CH2571","Boningen","CH261","Zürich","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","52.00914222595083","","","","false","",""
"zurich","zurich:CH2571>CH261:transit:inbound","CH2571","Boningen","CH261","Zürich","transit","inbound","swissInbound","6","FSO commune matrix 2020","missing","52.00914222595083","","","","false","",""
"zurich","zurich:CH4192>CH261:car:inbound","CH4192","Boniswil","CH261","Zürich","car","inbound","swissInbound","14","FSO commune matrix 2020","missing","27.601796101129565","","","","false","",""
"zurich","zurich:CH4192>CH261:transit:inbound","CH4192","Boniswil","CH261","Zürich","transit","inbound","swissInbound","33","FSO commune matrix 2020","rail","27.601796101129565","42.14203824390567","","","false","",""
"zurich","zurich:CH4192>CH261:soft:inbound","CH4192","Boniswil","CH261","Zürich","soft","inbound","swissInbound","1","FSO commune matrix 2020","missing","27.601796101129565","","","","false","",""
"zurich","zurich:CH3>CH261:car:inbound","CH3","Bonstetten","CH261","Zürich","car","inbound","swissInbound","359","FSO commune matrix 2020","road","8.842793433854318","14.24412548243007","1388.73","0.0062628092463416635","false","",""
"zurich","zurich:CH3>CH261:transit:inbound","CH3","Bonstetten","CH261","Zürich","transit","inbound","swissInbound","884","FSO commune matrix 2020","rail","8.842793433854318","18.155667045413892","","","false","",""
"zurich","zurich:CH3>CH261:soft:inbound","CH3","Bonstetten","CH261","Zürich","soft","inbound","swissInbound","25","FSO commune matrix 2020","bicycle","8.842793433854318","14.631891003261698","2987.364","0.0062628092463416635","true","",""
"zurich","zurich:CH82>CH261:car:inbound","CH82","Boppelsen","CH261","Zürich","car","inbound","swissInbound","59","FSO commune matrix 2020","road","14.583896849977746","22.296499873321707","1924.261","0.0062534442737783216","false","",""
"zurich","zurich:CH82>CH261:transit:inbound","CH82","Boppelsen","CH261","Zürich","transit","inbound","swissInbound","146","FSO commune matrix 2020","missing","14.583896849977746","","","","false","",""
"zurich","zurich:CH82>CH261:soft:inbound","CH82","Boppelsen","CH261","Zürich","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","14.583896849977746","","","","true","",""
"zurich","zurich:CH4228>CH261:car:inbound","CH4228","Boswil","CH261","Zürich","car","inbound","swissInbound","26","FSO commune matrix 2020","road","19.213397650180053","28.19459579834147","2457.453","0.010353452170580524","false","",""
"zurich","zurich:CH4228>CH261:transit:inbound","CH4228","Boswil","CH261","Zürich","transit","inbound","swissInbound","65","FSO commune matrix 2020","rail","19.213397650180053","42.72501857287681","","","false","",""
